StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
2210,15,Female,African American,Some College,9.830284517,23,No,Low,Yes,No,No,No,0.928539344,F
2211,15,Male,Caucasian,No Education,19.51054658,28,No,Moderate,No,No,No,Yes,0.984031783,F
2212,18,Female,Caucasian,Some College,6.664834811,20,Yes,Moderate,Yes,No,No,Yes,1.382935705,F
2213,16,Female,Caucasian,Some College,11.9009269,19,Yes,Moderate,No,Yes,No,No,1.863899822,F
2214,16,Male,Caucasian,Some College,1.803914004,22,No,High,Yes,Yes,No,No,1.228428847,F
2215,16,Female,Aisan,Some College,12.12030005,16,No,High,Yes,No,Yes,No,2.137393265,D
2216,15,Female,Caucasian,High School,1.792635466,5,No,Low,Yes,No,Yes,No,2.434532444,D
2217,16,Male,Other,Some College,19.18470871,14,No,High,No,No,No,No,2.256488312,D
2218,16,Female,Other,High School,14.31325304,7,No,Moderate,No,Yes,No,No,2.689155112,C
2219,15,Male,African American,Bachelor's,15.76319576,6,Yes,Low,No,No,No,No,3.131235885,B
2220,17,Male,Caucasian,Some College,14.08208722,1,Yes,Very High,No,Yes,No,No,3.770283973,A
2221,15,Male,Caucasian,High School,11.79458072,29,No,High,No,Yes,No,No,0.799591198,F
2222,16,Male,Aisan,Master's,8.998255622,12,No,Very High,Yes,Yes,No,No,2.964668231,C
2223,15,Female,Caucasian,Some College,17.1674676,29,No,Low,No,Yes,No,No,0.702760319,F
2224,17,Male,Caucasian,No Education,19.13671335,22,No,Low,Yes,No,Yes,No,1.193617771,F
2225,15,Male,African American,Some College,9.980723458,28,No,Moderate,No,Yes,No,No,0.299951906,F
2226,16,Female,Aisan,High School,18.63070098,5,No,High,No,Yes,No,No,3.299578873,B
2227,17,Male,Aisan,Bachelor's,11.6666582,28,No,Low,No,No,No,No,0.212367095,F
2228,18,Male,Caucasian,Bachelor's,10.76768374,4,No,High,Yes,Yes,Yes,No,3.526125038,A
2229,16,Female,African American,Master's,9.089654659,19,No,Moderate,No,Yes,No,No,1.611737954,F
2230,17,Female,Caucasian,Some College,4.185755231,0,No,Moderate,Yes,Yes,No,No,3.343050864,B
2231,17,Female,Caucasian,Some College,0.074393216,28,No,High,No,No,No,No,0.026468661,F
2232,18,Female,Aisan,Some College,4.830124537,17,No,High,Yes,No,No,No,1.63640311,F
2233,15,Female,Caucasian,High School,10.19446343,14,No,No Support,No,No,No,No,1.709701378,F
2234,15,Female,Caucasian,Some College,7.599199045,22,No,Very High,No,Yes,Yes,No,1.485111828,F
2235,16,Female,Caucasian,Some College,8.96970456,9,No,Moderate,Yes,Yes,No,No,2.999409147,C
2236,18,Male,Aisan,No Education,19.61296439,2,Yes,No Support,Yes,No,No,No,3.51541583,A
2237,15,Female,Aisan,Some College,7.005447413,4,No,High,No,No,No,No,2.918139128,C
2238,18,Female,African American,Bachelor's,9.043658787,23,No,Very High,Yes,Yes,No,No,1.362233599,F
2239,15,Female,Aisan,Bachelor's,2.670311027,28,No,High,No,No,No,No,0.20506796,F
2240,17,Male,Caucasian,No Education,0.959154649,12,No,High,Yes,No,Yes,No,2.233239466,D
2241,15,Male,Caucasian,No Education,15.50819029,7,Yes,High,No,Yes,No,No,3.159302938,B
2242,18,Female,Caucasian,High School,11.4136635,21,Yes,Very High,No,No,Yes,No,1.994611703,F
2243,17,Female,Caucasian,Bachelor's,15.21409612,20,No,No Support,No,No,No,Yes,0.999088544,F
2244,17,Female,Caucasian,High School,2.997255978,28,No,High,Yes,Yes,No,No,0.521955726,F
2245,17,Male,Other,Some College,11.43657542,1,No,High,Yes,No,No,No,3.463687549,B
2246,18,Male,Caucasian,High School,5.072849487,8,No,No Support,No,Yes,No,No,1.987964727,F
2247,16,Female,Caucasian,Some College,4.561236338,16,No,Moderate,Yes,No,No,Yes,1.681904804,F
2248,16,Male,Caucasian,High School,0.230520281,26,No,Moderate,No,No,No,No,0.112635059,F
2249,16,Female,Caucasian,Some College,2.606814471,17,No,High,Yes,No,No,Yes,1.907983914,F
2250,18,Male,Other,High School,6.18536223,12,No,No Support,No,No,No,No,1.197933331,F
2251,17,Male,Caucasian,Some College,2.337575212,0,Yes,High,No,No,No,No,3.215272685,B
2252,16,Female,Caucasian,High School,19.71716881,11,No,Low,No,No,No,No,2.190269259,D
2253,18,Female,Aisan,Some College,6.17265297,19,No,Moderate,No,No,Yes,No,1.150966131,F
2254,16,Female,Caucasian,Bachelor's,2.606478934,19,No,High,No,No,No,Yes,0.690151345,F
2255,15,Female,Caucasian,High School,3.981646257,20,No,Moderate,Yes,No,No,No,1.519955292,F
2256,16,Male,Caucasian,Bachelor's,11.75406457,4,Yes,Moderate,No,No,No,No,3.16898861,B
2257,16,Male,African American,Some College,1.280870477,7,No,No Support,Yes,No,No,No,1.808164559,F
2258,17,Male,Other,High School,17.2486826,26,Yes,High,Yes,No,No,No,1.11587873,F
2259,18,Female,Aisan,Some College,19.22999358,14,No,Very High,No,No,No,No,2.00330798,D
2260,17,Male,Caucasian,High School,4.934948413,26,Yes,Very High,No,No,No,No,0.889714915,F
2261,17,Female,Aisan,Some College,9.001905372,2,Yes,High,Yes,Yes,No,No,3.984673603,A
2262,17,Male,Caucasian,Some College,0.442689021,5,No,Low,Yes,No,No,No,2.325434065,D
2263,17,Female,Caucasian,High School,12.81420449,27,No,Low,Yes,No,Yes,No,0.613316332,F
2264,17,Female,Caucasian,Some College,8.278521161,12,Yes,Low,Yes,Yes,Yes,No,2.712229743,C
2265,16,Male,Caucasian,Bachelor's,5.401169322,11,No,Moderate,No,No,Yes,No,2.096616211,D
2266,17,Female,African American,Bachelor's,4.136742212,18,No,Low,Yes,No,No,No,1.18306385,F
2267,17,Female,African American,Some College,13.08046155,28,No,Low,No,No,Yes,No,0.560174606,F
2268,18,Male,Other,Master's,8.324340621,17,No,High,No,No,No,No,1.167425413,F
2269,15,Female,African American,Some College,3.593185781,23,No,Moderate,Yes,No,No,Yes,0.923181562,F
2270,16,Female,African American,High School,13.78218163,0,No,High,Yes,No,No,No,3.841286249,A
2271,16,Female,Caucasian,Bachelor's,11.30144566,24,No,Very High,Yes,Yes,No,No,1.212880751,F
2272,16,Male,Caucasian,Some College,17.1734411,26,No,High,No,No,Yes,No,0.96214922,F
2273,17,Male,African American,Some College,2.349517978,6,Yes,High,Yes,No,No,No,2.502009134,C
2274,17,Female,Caucasian,Some College,15.71333204,11,No,High,Yes,No,No,No,2.456223794,D
2275,17,Male,Aisan,Bachelor's,13.47033574,9,Yes,Moderate,Yes,No,No,No,2.646556961,C
2276,18,Female,Caucasian,Bachelor's,2.300218737,28,Yes,No Support,No,No,No,No,0.381768495,F
2277,15,Female,Caucasian,Some College,13.8964146,11,Yes,No Support,Yes,Yes,No,No,2.396139095,D
2278,17,Female,Caucasian,High School,8.830945778,10,Yes,Low,No,Yes,Yes,No,2.595648863,C
2279,15,Female,Caucasian,Some College,18.89969571,3,Yes,High,Yes,Yes,No,No,4,A
2280,18,Female,Caucasian,Some College,2.832227012,18,Yes,Very High,Yes,No,No,No,1.419522635,F
2281,16,Male,Aisan,High School,12.85666782,5,No,Very High,Yes,Yes,No,No,3.432684708,B
2282,17,Female,Caucasian,Some College,7.639600909,24,No,No Support,No,No,No,Yes,0.129306752,F
2283,15,Male,African American,Some College,19.13629341,8,Yes,Very High,No,No,No,No,2.928948238,C
2284,15,Male,Caucasian,High School,6.599497906,19,No,Moderate,No,No,No,No,0.947133463,F
2285,17,Female,Caucasian,High School,19.24371819,9,Yes,High,No,Yes,No,No,2.999544104,C
2286,16,Female,Caucasian,High School,18.02971702,4,Yes,Low,Yes,No,No,No,3.055386295,B
2287,16,Male,Aisan,Bachelor's,5.407664706,26,No,No Support,No,No,No,No,0,F
2288,16,Male,Caucasian,High School,16.07083554,12,Yes,Moderate,No,Yes,No,Yes,2.745858798,C
2289,18,Male,Aisan,High School,19.91208404,8,No,High,Yes,No,Yes,Yes,3.214628426,B
2290,15,Female,Caucasian,Some College,5.053260043,1,No,Low,No,No,Yes,No,3.415413324,B
2291,15,Male,Aisan,High School,8.735543386,17,No,Low,Yes,No,No,Yes,1.469389272,F
2292,15,Female,Caucasian,No Education,10.40361473,20,No,Very High,No,No,No,No,1.552112938,F
2293,18,Female,African American,High School,5.898622716,0,No,Very High,No,No,No,No,3.548459826,A
2294,15,Female,African American,Some College,0.305296793,23,No,No Support,Yes,No,No,No,0.192625112,F
2295,18,Male,Other,Some College,4.402584884,20,No,High,No,No,No,No,1.34899742,F
2296,16,Female,Caucasian,High School,5.638737687,11,Yes,Moderate,No,Yes,No,No,2.143105069,D
2297,17,Female,Caucasian,Some College,8.871994026,9,No,Moderate,No,Yes,No,Yes,2.471386533,D
2298,15,Female,Caucasian,Master's,3.422049568,1,No,Moderate,No,Yes,No,No,3.205425334,B
2299,15,Female,Aisan,High School,17.46508713,27,No,Moderate,Yes,No,No,No,0.454114438,F
2300,16,Female,African American,High School,14.09822265,8,Yes,Moderate,Yes,No,No,No,2.809833207,C
2301,17,Male,Aisan,High School,1.704009551,1,Yes,Moderate,No,No,No,No,2.997505608,C
2302,18,Female,Caucasian,Some College,13.00184902,22,No,Moderate,Yes,Yes,No,Yes,1.176189034,F
2303,17,Female,Caucasian,Some College,13.07312953,23,No,High,Yes,Yes,Yes,No,1.668924546,F
2304,16,Male,Caucasian,High School,19.12442347,29,Yes,High,Yes,Yes,No,No,1.623004075,F
2305,16,Female,Other,Some College,0.060417427,21,No,Moderate,No,No,No,Yes,0.517793128,F
2306,17,Male,African American,No Education,4.958648996,13,No,Low,Yes,No,No,No,1.946100698,F
2307,18,Female,Other,Some College,18.55582959,10,No,High,No,Yes,No,No,2.815003048,C
2308,18,Male,Caucasian,Some College,18.64267831,22,No,High,Yes,No,No,No,1.248182567,F
2309,15,Male,African American,High School,14.41172839,10,Yes,High,Yes,No,No,No,2.759014343,C
2310,18,Female,African American,Some College,15.31526642,16,No,Moderate,No,Yes,No,No,1.921294208,F
2311,17,Female,Caucasian,High School,1.829659159,3,No,Low,No,No,No,No,2.732290676,C
2312,16,Female,Aisan,Some College,10.2775167,12,No,High,No,No,No,No,2.228608619,D
2313,15,Male,Other,No Education,4.631659826,6,Yes,Moderate,No,No,Yes,No,2.611688473,C
2314,15,Male,Aisan,Bachelor's,3.624360872,15,Yes,Very High,No,No,Yes,No,2.197776727,D
2315,16,Male,Aisan,High School,16.20606598,0,Yes,High,Yes,No,No,No,3.335506793,B
2316,18,Female,Caucasian,Bachelor's,2.700762734,12,No,Low,No,No,No,No,1.721597963,F
2317,16,Male,Caucasian,High School,9.37303274,0,No,Moderate,No,Yes,Yes,Yes,3.287973198,B
2318,18,Male,Other,Some College,18.77156479,10,Yes,High,No,No,No,No,2.561964557,C
2319,16,Female,Caucasian,High School,3.716641111,5,No,Moderate,No,No,No,No,2.358571866,D
2320,17,Male,Aisan,Bachelor's,19.55986847,19,Yes,Moderate,No,No,No,No,1.497673654,F
2321,18,Male,Aisan,High School,19.88575972,2,No,High,Yes,No,No,No,3.517237129,A
2322,17,Female,African American,High School,11.11234309,11,No,High,No,No,No,No,2.40408982,D
2323,15,Male,Other,Some College,3.402854804,4,No,Low,Yes,Yes,Yes,Yes,2.517228982,C
2324,16,Female,Caucasian,No Education,6.322097759,8,Yes,Moderate,No,No,No,No,2.435244282,D
2325,15,Female,Caucasian,High School,8.489856654,25,Yes,Very High,Yes,No,No,No,1.283227506,F
2326,15,Female,Caucasian,Bachelor's,6.186484487,25,No,Very High,No,Yes,No,No,1.099434304,F
2327,15,Female,Caucasian,Master's,5.612711598,11,No,High,Yes,No,No,No,2.191196795,D
2328,15,Female,Caucasian,High School,19.44459418,29,Yes,Very High,Yes,No,Yes,No,1.584478764,F
2329,16,Male,Caucasian,Bachelor's,3.067296548,29,No,Moderate,Yes,No,No,No,0.475730833,F
2330,15,Male,Aisan,Some College,14.66655817,27,Yes,Moderate,Yes,No,No,No,1.207268546,F
2331,16,Female,Other,High School,0.008205789,26,No,Moderate,Yes,No,No,No,0.264924163,F
2332,16,Female,Caucasian,Some College,11.92365339,9,No,Low,Yes,No,No,No,2.70665962,C
2333,17,Male,Caucasian,Some College,18.31886008,18,No,Moderate,Yes,No,No,No,1.530427889,F
2334,18,Female,Other,Master's,5.758681882,4,No,Moderate,Yes,Yes,No,Yes,3.127452528,B
2335,18,Female,Caucasian,High School,3.710519505,25,No,High,Yes,No,No,No,1.003614146,F
2336,16,Female,Caucasian,Some College,13.0335959,4,No,High,No,No,No,Yes,3.369218605,B
2337,17,Male,Caucasian,No Education,14.25202815,8,No,High,No,No,No,No,2.791386108,C
2338,16,Male,African American,High School,13.76061038,26,No,Moderate,Yes,No,No,No,0.673525946,F
2339,16,Female,Caucasian,No Education,6.3863376,27,No,Low,No,No,No,No,0.337554141,F
2340,16,Female,Other,Master's,5.044048043,25,Yes,Moderate,Yes,No,No,No,0.886889416,F
2341,17,Male,Caucasian,Bachelor's,19.118376,26,No,High,No,Yes,Yes,No,1.506662773,F
2342,18,Male,African American,Some College,18.46599017,19,No,Low,No,Yes,Yes,No,1.705199389,F
2343,17,Female,Caucasian,Some College,9.146332198,16,No,Moderate,Yes,No,No,Yes,1.972791414,F
2344,15,Female,Caucasian,High School,16.92387732,9,No,Moderate,No,Yes,No,No,2.626082829,C
2345,17,Male,African American,High School,9.046469553,20,Yes,High,No,No,No,No,1.671968653,F
2346,17,Male,Aisan,High School,8.487780361,0,No,High,No,No,No,No,3.093760925,B
2347,17,Male,Aisan,High School,3.135258952,21,Yes,High,No,Yes,No,Yes,1.64337376,F
2348,17,Female,African American,Some College,8.52812113,27,No,Moderate,Yes,Yes,No,No,0.339206699,F
2349,18,Male,Other,Some College,10.74833877,15,No,Moderate,No,No,Yes,Yes,1.926359068,F
2350,15,Female,Aisan,No Education,0.450086549,25,No,Low,Yes,No,No,No,0.449906208,F
2351,18,Male,Aisan,No Education,8.882260104,25,Yes,Low,No,No,No,No,0.709570839,F
2352,18,Male,Caucasian,High School,15.62712437,14,Yes,Low,Yes,No,No,Yes,1.748279682,F
2353,17,Male,Caucasian,Some College,13.60092113,22,No,Low,No,Yes,No,No,0.972168258,F
2354,16,Male,Caucasian,Bachelor's,12.70313978,16,Yes,Low,No,No,No,Yes,1.934935784,F
2355,16,Female,African American,Some College,18.19110857,25,No,Low,No,No,Yes,No,0.690347884,F
2356,18,Female,Caucasian,Bachelor's,0.360640197,19,Yes,Low,No,No,No,No,0.730366159,F
2357,18,Male,Caucasian,Some College,11.14095172,24,No,High,No,No,No,Yes,0.682265165,F
2358,17,Female,Aisan,High School,15.74697697,12,No,Very High,Yes,Yes,No,No,3.023482483,B
2359,18,Male,Aisan,High School,10.82670765,0,No,High,No,Yes,Yes,No,3.729652301,A
2360,17,Male,Other,Bachelor's,6.477911052,24,Yes,No Support,No,No,No,No,0.841963225,F
2361,16,Male,Caucasian,Some College,2.725011302,7,Yes,Moderate,No,No,No,No,2.584174279,C
2362,16,Male,African American,High School,17.75126144,4,Yes,High,Yes,No,No,No,3.372126043,B
2363,15,Female,Caucasian,Some College,9.415247848,5,Yes,Low,No,No,No,No,3.060805402,B
2364,16,Male,Caucasian,Some College,17.56230394,22,No,High,No,No,No,No,1.168052,F
2365,18,Male,Caucasian,Some College,11.71704245,19,Yes,Moderate,No,No,No,No,1.349256122,F
2366,16,Female,Caucasian,Bachelor's,13.48384233,29,Yes,Very High,Yes,No,No,No,1.117964826,F
2367,17,Male,Caucasian,Some College,16.08522309,13,No,High,Yes,No,Yes,No,2.578667734,C
2368,16,Male,Aisan,Some College,13.18311089,21,No,High,No,Yes,No,No,1.625551955,F
2369,15,Male,Caucasian,No Education,7.961096814,22,No,High,No,No,No,Yes,0.934016396,F
2370,16,Female,Aisan,No Education,10.27266768,10,Yes,Low,No,Yes,No,Yes,2.70263834,C
2371,17,Male,African American,High School,16.06091049,5,Yes,Low,Yes,No,No,No,2.964009263,C
2372,17,Female,Caucasian,No Education,7.473005927,10,Yes,Moderate,No,Yes,No,No,2.267458132,D
2373,18,Male,Caucasian,Some College,7.762429135,12,Yes,Low,Yes,No,No,No,1.753623068,F
2374,16,Male,Caucasian,Some College,1.913802321,11,Yes,Low,No,Yes,No,No,2.023234082,D
2375,17,Female,African American,High School,18.2916887,21,Yes,Moderate,No,No,No,No,1.678012532,F
2376,15,Male,Caucasian,Bachelor's,1.820726299,1,Yes,High,No,Yes,Yes,No,3.659836405,A
2377,18,Male,Caucasian,High School,12.96418355,20,No,No Support,Yes,Yes,No,No,1.362744369,F
2378,15,Female,Caucasian,High School,8.263889576,2,No,Low,Yes,No,No,No,2.813805768,C
2379,16,Female,African American,High School,8.112387805,22,No,Moderate,Yes,No,No,No,1.302711984,F
2380,16,Female,Other,High School,13.59103673,3,Yes,Moderate,No,Yes,No,Yes,3.383911479,B
2381,16,Female,Caucasian,High School,1.341874653,16,No,Low,No,Yes,No,No,1.378751308,F
2382,18,Female,Aisan,Some College,11.87411566,27,No,Very High,No,Yes,No,No,0.731486867,F
2383,17,Male,African American,Some College,15.44063572,27,No,Moderate,No,Yes,No,No,0.400569479,F
2384,18,Female,Other,Master's,16.56425516,21,No,Moderate,No,Yes,Yes,No,1.729073167,F
2385,15,Male,Aisan,No Education,3.410607788,5,No,No Support,No,No,No,No,2.615653765,C
2386,18,Male,African American,High School,17.948381,6,No,Moderate,No,No,Yes,Yes,2.986942737,C
2387,15,Male,African American,No Education,13.12292184,14,No,High,No,No,No,No,2.126988971,D
2388,18,Female,Aisan,Some College,17.63709602,10,No,Low,Yes,No,Yes,No,2.70811104,C
2389,17,Female,Caucasian,No Education,9.705614342,23,No,Moderate,No,No,No,No,0.815777369,F
2390,15,Male,Caucasian,Bachelor's,10.8406669,2,No,No Support,Yes,No,No,No,2.524423895,C
2391,16,Female,Caucasian,Some College,18.38076554,29,No,Very High,No,No,No,No,0.908238604,F
2392,16,Female,Aisan,Some College,17.99819087,5,No,No Support,Yes,No,No,No,3.055690207,B
2393,18,Female,Aisan,Some College,8.963217467,25,No,High,No,No,No,Yes,0.837946898,F
2394,16,Female,Caucasian,High School,5.488252633,1,No,Moderate,No,No,No,No,2.833576111,C
2395,15,Male,African American,High School,7.863408691,28,Yes,Moderate,Yes,No,No,No,0.785213568,F
2396,16,Male,Caucasian,High School,7.755286571,13,No,High,No,No,No,Yes,1.885614785,F
2397,17,Female,Caucasian,Some College,5.7373375,8,No,Low,Yes,Yes,No,No,2.701230508,C
2398,17,Male,Other,High School,5.371592087,17,No,Moderate,Yes,No,No,No,1.521915901,F
2399,18,Female,Caucasian,High School,17.22125873,18,No,Moderate,No,Yes,No,No,1.879725987,F
2400,15,Female,Caucasian,Master's,1.397238414,11,No,No Support,Yes,No,Yes,No,2.037348017,D
2401,17,Male,African American,No Education,13.55222364,12,No,High,Yes,No,No,No,2.520673675,C
2402,17,Male,Aisan,Bachelor's,3.456401029,25,No,No Support,No,No,No,No,0.136165908,F
2403,15,Male,Caucasian,Some College,6.890117868,11,No,High,Yes,No,No,No,1.974655245,F
2404,16,Female,African American,High School,1.230860683,11,No,Moderate,Yes,No,Yes,No,2.194980372,D
2405,16,Male,African American,High School,5.399472737,17,Yes,Low,No,No,Yes,No,1.717995924,F
2406,18,Female,Caucasian,High School,15.36842142,8,No,High,No,Yes,No,No,2.510328721,C
2407,16,Male,Caucasian,Some College,17.70030649,16,Yes,Moderate,No,Yes,Yes,No,2.434950557,D
2408,15,Male,African American,Some College,4.430543038,20,No,Moderate,Yes,Yes,No,No,1.355053462,F
2409,17,Female,Caucasian,Some College,9.270956785,15,No,Moderate,Yes,Yes,No,Yes,1.545255105,F
2410,16,Female,Other,Bachelor's,9.406480959,16,No,Low,Yes,No,No,Yes,1.619030513,F
2411,18,Female,Aisan,Some College,17.47150612,20,Yes,High,No,No,No,No,2.020741652,D
2412,16,Female,Other,High School,15.25598106,23,No,Moderate,No,No,No,Yes,0.983576997,F
2413,15,Female,Caucasian,High School,10.26154437,7,No,Low,Yes,No,No,Yes,2.062468267,D
2414,18,Female,Other,Bachelor's,13.41494401,10,No,High,No,Yes,No,No,2.644194209,C
2415,16,Female,Caucasian,High School,16.94710108,23,No,No Support,Yes,Yes,No,No,1.347863829,F
2416,18,Female,Caucasian,No Education,0.190779081,1,Yes,Low,Yes,Yes,No,No,3.055253982,B
2417,15,Male,Caucasian,Some College,8.057800621,7,No,Moderate,No,Yes,No,No,2.513692715,C
2418,17,Female,Caucasian,Some College,18.14486335,11,No,High,No,No,No,No,2.340371914,D
2419,15,Female,African American,Bachelor's,14.80626062,20,No,Very High,No,No,No,No,1.582093266,F
2420,15,Male,Caucasian,Some College,10.85682749,0,No,High,Yes,No,Yes,No,3.565524163,A
2421,15,Female,Caucasian,No Education,10.59289054,22,No,Moderate,Yes,Yes,No,No,1.60147255,F
2422,15,Male,African American,Bachelor's,6.955401952,12,No,High,Yes,Yes,No,No,2.637266429,C
2423,17,Male,Caucasian,High School,10.41041067,21,No,Moderate,No,No,No,Yes,0.905209948,F
2424,17,Female,African American,High School,13.10766399,20,Yes,Low,No,No,No,No,1.576756471,F
2425,18,Male,Caucasian,Some College,8.367260769,16,No,Very High,Yes,No,Yes,No,1.785051808,F
2426,16,Female,Aisan,No Education,14.28306293,13,Yes,Low,No,No,No,No,1.880065093,F
2427,17,Male,Aisan,Some College,17.22464455,13,No,Moderate,Yes,Yes,No,No,2.555223105,C
2428,17,Male,Caucasian,High School,3.093696964,15,No,High,No,No,No,No,1.574306088,F
2429,16,Male,Caucasian,Some College,9.030940456,16,No,High,No,No,Yes,No,1.813846622,F
2430,17,Female,Caucasian,High School,8.160401826,5,Yes,No Support,No,No,No,No,2.584468263,C
2431,15,Female,Aisan,Some College,13.74929608,25,No,No Support,No,Yes,No,Yes,0.529798609,F
2432,15,Male,Caucasian,Bachelor's,4.997349305,27,No,Moderate,Yes,No,No,No,0.714651286,F
2433,16,Male,Caucasian,High School,12.8050183,6,No,Moderate,No,No,No,Yes,2.737474166,C
2434,18,Female,Caucasian,High School,17.54978483,25,Yes,Moderate,Yes,No,No,No,1.270529562,F
2435,18,Female,Caucasian,High School,8.362631996,25,No,Moderate,No,No,No,No,0.750888043,F
2436,16,Male,Caucasian,High School,18.220314,0,No,Very High,No,No,No,No,3.752639353,A
2437,16,Male,Aisan,Some College,19.86327478,24,No,Low,No,Yes,Yes,No,1.162257801,F
2438,15,Female,Caucasian,Some College,2.121840999,14,Yes,Moderate,No,Yes,No,No,1.871465901,F
2439,18,Female,Caucasian,High School,4.66106376,19,Yes,Moderate,No,No,No,No,1.074937389,F
2440,17,Female,Aisan,High School,19.00759503,20,No,Low,Yes,No,No,No,1.312772414,F
2441,15,Female,Aisan,High School,19.16655373,17,No,Low,No,Yes,No,No,1.702881675,F
2442,16,Female,Caucasian,Some College,1.954145508,29,Yes,Very High,No,No,No,No,0.540375157,F
2443,18,Male,Caucasian,High School,0.299970008,27,Yes,High,No,No,No,No,0.341822388,F
2444,17,Female,Caucasian,Master's,3.222000465,25,No,Low,No,No,No,Yes,0.269720862,F
2445,17,Male,Other,Some College,19.92025567,12,Yes,High,No,No,No,No,2.504167767,C
2446,15,Female,Caucasian,High School,3.599992332,23,No,Low,Yes,No,No,No,0.530358189,F
2447,18,Male,Other,Some College,10.05095213,29,No,High,No,Yes,Yes,No,0.82010553,F
2448,18,Female,African American,Bachelor's,16.96835453,1,Yes,No Support,No,Yes,No,No,3.408489771,B
2449,16,Female,African American,Some College,0.408032214,18,No,High,Yes,No,No,No,1.350329806,F
2450,18,Male,Caucasian,High School,12.08977965,14,Yes,No Support,No,Yes,No,Yes,2.029736582,D
2451,18,Male,Caucasian,High School,5.540508977,11,No,Moderate,No,No,Yes,No,1.774531103,F
2452,15,Female,Caucasian,Bachelor's,17.24669833,14,No,High,No,No,Yes,No,1.991909949,F
2453,18,Female,Caucasian,Some College,5.669222985,24,Yes,Low,No,No,Yes,No,0.754035723,F
2454,17,Female,African American,Some College,13.73511441,17,No,Moderate,No,No,No,No,1.491382129,F
2455,15,Female,Other,Bachelor's,13.48439265,13,No,No Support,Yes,Yes,No,No,2.157391833,D
2456,15,Female,African American,Bachelor's,4.429870977,5,Yes,High,Yes,Yes,No,Yes,3.107348401,B
2457,16,Male,Aisan,Bachelor's,0.695983997,11,No,Moderate,Yes,Yes,No,No,1.999571861,F
2458,18,Male,Caucasian,No Education,8.184991476,19,No,Moderate,No,No,No,Yes,1.363340948,F
2459,16,Female,Caucasian,Some College,5.783863039,22,Yes,Very High,Yes,No,No,No,1.306868039,F
2460,17,Male,Caucasian,Some College,16.17955499,29,No,Moderate,No,No,No,No,0.588555623,F
2461,15,Male,African American,Some College,16.00728377,29,Yes,No Support,No,Yes,Yes,No,0.681956139,F
2462,15,Male,Other,Some College,9.140479044,5,Yes,High,No,No,No,No,2.818581824,C
2463,15,Female,African American,High School,12.13024451,25,No,High,No,No,Yes,No,0.744692833,F
2464,17,Male,Caucasian,Some College,12.08519032,29,No,Very High,Yes,No,No,Yes,0.725192946,F
2465,17,Female,Caucasian,Some College,16.54316297,8,Yes,Low,Yes,No,No,No,2.92682044,C
2466,16,Male,African American,No Education,8.500048282,29,No,Moderate,Yes,Yes,No,No,0.552257573,F
2467,16,Female,Caucasian,Some College,5.508933596,24,No,High,Yes,Yes,No,No,1.298729107,F
2468,16,Male,Aisan,High School,5.300698363,25,No,High,Yes,Yes,No,Yes,1.186737828,F
2469,18,Female,Aisan,High School,10.72384559,3,No,High,No,Yes,No,Yes,3.332788588,B
2470,15,Female,African American,No Education,8.982964055,16,No,Low,No,No,No,No,1.489067021,F
2471,15,Male,Caucasian,Some College,8.80241542,1,Yes,Low,Yes,No,Yes,No,3.307378114,B
2472,16,Female,Caucasian,Some College,1.822746782,15,Yes,Low,No,No,No,No,1.610940683,F
2473,15,Female,Caucasian,Some College,14.37207481,23,No,Very High,Yes,Yes,No,No,2.057378501,D
2474,16,Female,Caucasian,Some College,4.27473376,13,No,Low,No,No,No,No,1.673711404,F
2475,18,Female,Caucasian,Bachelor's,3.939072604,25,No,Moderate,No,No,Yes,No,0.490630062,F
2476,18,Female,African American,High School,8.255166406,7,No,Moderate,No,No,No,Yes,2.231656972,D
2477,17,Female,African American,High School,4.555566832,13,Yes,Moderate,Yes,No,Yes,No,2.259451154,D
2478,18,Female,Caucasian,Bachelor's,11.67716535,1,Yes,Moderate,No,No,No,No,3.45446246,B
2479,16,Female,Caucasian,High School,7.429266787,15,Yes,High,Yes,No,No,No,2.15861017,D
2480,18,Male,Caucasian,Master's,8.978234452,3,No,Moderate,No,Yes,No,No,2.747908443,C
2481,17,Male,Caucasian,Bachelor's,10.74338643,0,No,Low,Yes,No,No,Yes,3.32390296,B
2482,15,Female,Aisan,Some College,4.07071045,22,No,Moderate,No,No,No,No,0.909763533,F
2483,16,Female,Caucasian,Master's,3.115032457,19,No,High,No,Yes,No,No,1.1678958,F
2484,15,Male,Caucasian,No Education,17.60843806,26,No,Very High,No,No,No,No,1.220417976,F
2485,17,Male,Caucasian,High School,8.674474057,13,Yes,High,No,No,Yes,No,2.334525644,D
2486,17,Male,Aisan,Some College,8.241872193,7,Yes,High,No,No,No,No,2.844732262,C
2487,17,Female,African American,High School,0.712243005,24,Yes,Moderate,Yes,No,No,No,0.972247738,F
2488,15,Male,Caucasian,Bachelor's,9.959526052,27,Yes,High,No,No,No,Yes,0.856397043,F
2489,15,Female,African American,No Education,11.08339443,24,No,Very High,No,No,No,No,0.952675033,F
2490,15,Female,Aisan,Some College,11.17681742,2,No,Moderate,No,Yes,No,No,3.235302581,B
